"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Korea, Rep.","KOR","GDP (constant LCU)","NY.GDP.MKTP.KN","27305000000000","29184200000000","30304600000000","33089700000000","36219800000000","38821700000000","43473900000000","47437400000000","53693700000000","61501500000000","67650000000000","74722600000000","80065800000000","91937600000000","100635700000000","108549200000000","122785600000000","137860800000000","152714600000000","165887200000000","163065000000000","174773900000000","189219000000000","214275500000000","236652100000000","254991800000000","283612300000000","318971000000000","356943600000000","382035700000000","419518100000000","462954800000000","491544600000000","525199400000000","573550000000000","628442200000000","676169300000000","716213300000000","677027700000000","753590200000000","820843800000000","857989500000000","921759000000000","948796200000000","995285700000000","1.0343375E+15","1.0878764E+15","1.1473114E+15","1.1797714E+15","1.1881184E+15","1.265308E+15","1.3118927E+15","1.3419665E+15","1.3808326E+15","1.4269724E+15","1.4667883E+15","1.509755E+15","1.5559953E+15","1.5975141E+15",
"Kuwait","KWT","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","12388358800","13914054700","14245284500","15577995800","16004119200","16513330200","17780134800","18562661500","17669658100","15981724800","14703172700","16040878600","16024297100","17203578900","19597306200","15557218600","12596726100","11045459800","12195754800","12834800200","12288330500","13340854700","14427141300","12977261700","16337746600","","","12565960600","16837189300","18257602500","19144610000","19260459200","19736833000","20459606700","20093582400","21036892100","21190256600","21825964300","25606221400","28362012700","31219755200","33567558600","35578813000","36461112000","33881086300","33079100000","36264100000","38667100000","39111400000","39307300000","39540400000","40697400000","39280500000","39767600000",
"Latin America & Caribbean (excluding high income)","LAC","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","14880817848700","15635269948800","16399073721500","16165256977700","15840302812200","18088142625300","19300876380700","20130150817700","21249358571600","22505738915000","24341986323500","26053533290300","27858606418500","29773075279000","30954354222800","33215995753300","35142119044500","37163287406300","39362887131600","41751034400700","44405438027700","47561584895100","51661044510300","55585645618300","59935168337900","64431369760100","69925371783000","75546429556400","81609860356000","88160112762500","94870828315300","101767550247400","108914778799300","116377000000000","123942515626446",
"Lebanon","LBN","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17445881444773.2","10039909689001.6","12703815000000","18985518573800","22106423751300","24486328336000","26471004499200","28178083199600","31358243555900","31689062573300","32850696076900","32678037866000","33116535181900","34388100609300","35565256815900","36712982602800","39023615287300","40096138010000","40778347331100","44587424019200","48711244526200","53608905582300","57917587000000","58449096000000","60039000000000","61611518000000","62772455000000","63032980000000","64044990000000","64398515000000","64527306000000",
"Liberia","LBR","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","963348300","991480700","1028790300","718660100","737487900","776436200","838892000","918882700","984543200","1036729300","1099968000","1190173800","1285314100","1397188200","1406984500","1406984500","1384478600","1418656200","1436000000",
"Libya","LBY","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29490000000","30575000000","30036000000","29748000000","33620000000","35120000000","39289000000","41843000000","44501000000","45688000000","45327000000","47603000000","18053000000","40283383900","34804843700","26451681200","24107522800","23433604500","29684722400","32011482834.299",
"St. Lucia","LCA","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","884005981.7","975164154.4","1012149540.8","989674475.9","1052125441","1074076377.1","1127408393.4","1209321080.4","1309546770.5","1498147949.1","1556931250.4","1773339460.4","1932603151.9","2123751161.4","2131729600","2301267700","2314688700","2351690400","2392803200","2462735000","2445640400","2599384900","2668804200","2670105200","2579106300","2589847000","2700293900","2896535300","2884650700","3063362200","3126707000","3282325200","3234599000","3244426300","3378725300","3368125300","3300904200","3301059500","3310054900","3438825300","3565094200","3586400400",
"Latin America & Caribbean","LCN","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","1149285370.19387","1168469494.53012","1187973815.92392","1207803779.50084","1227964712.01414","1248462295.33399","1307872521.51031","1370109951.57671","1435309056.4601","1503610699.19137","1575162608.39448","1651003856.07357","1624751130.15069","1633502038.79165","1703509189.54703","1823104980.43092","1896029179.64816","2071047234.09507","2187725858.14481","2285998182.20773","2337498771.64255","2379601074.35592","2465464075.63341","2572270450.29313","2748886293.97585","2910398543.0702","3111370315.02321","3336171021.78987","3595100000","3969383134.65286","4097204853.05007","4067168593.46708","4026744218.03313","3948723381.28908","4068731936.36509","4265173363.84982","4633896315.06924","4788017989.93498","4874110751.83677","4817693805.88017","","","","","","","","","",
"Sri Lanka","LKA","GDP (constant LCU)","NY.GDP.MKTP.KN","","669849842600","695424840600","712926935500","740776954544.362","759570121679.565","797729325232.863","849095311289.255","898352129863.143","967676343651.32","1004899270788.82","1018032353646.55","1013853535267.71","1085405223863.84","1127148072673.05","1196199791719.81","1236094331001.81","1299142438147.8","1372593832076.45","1460488659465.47","1545869213755.52","1633976412491.05","1701647475352.42","1783564631176.37","1874511205722.83","1968225638332.26","2053952629442.13","2089395855603.88","2141060034304.35","2190289457944.27","2330467880461.09","2437669105700","2544926333100","2720527859800","2872875208900","3030885794000","3146058460200","3347576079300","3504859365300","3655587261700","3874923709600","3815040323400","3966294299500","4201902853300","4430699038500","4707252109100","5068217941300","5412695902100","5734756079300","5937704053400","6413668472900","6952720184900","7588516705300","7846202444700","8235429055800","8647833261700","9035829935000","9344838981000","9644727117600",
"Lower middle income","LMC","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","GDP (constant LCU)","NY.GDP.MKTP.KN","1781630814.62882","1814854579.93743","2093104714.38924","2315289244.8863","2506326495.40655","2560315414.03092","2549932787.37339","2828183021.8245","2817800195.16838","2861406687.13381","2923701547.08533","3073211390.95357","3066981734.95962","3876814614.33148","4302492307.36071","3721075114.46928","4132221510.14704","5033419144.1218","5955384231.39608","6127728213.96485","5959535602.07096","6000932809.64268","6268406620.21803","6392907540.74834","6746748441.2299","6922855397.21717","7247181206.1922","7300065932.61654","7928011696.83194","8387459351.31148","8894520969.44782","9514167300","10176007500","10533161600","11163031300","11530399800","12175760400","12626702300","12820857500","12881888000","13381131600","13857711600","13958018700","14594473200","14841466300","15355889700","16005458400","16778996400","17909822500","18295655300","19406574500","20745887100","21990240300","22395688500","23094817300","23733772300","24488265700","23928390700","24280934137.8678",
"Late-demographic dividend","LTE","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14584148800","15335226400","16607011800","17847086600","17644585900","18320667700","19515987000","20835414000","23031167600","24539728200","26436013100","28393981700","31542009500","32370958100","27575471500","28027659500","29721407600","30858832200","31938453400","33068303600","33736491000","34530371800","35959911400","37216238800",
"Luxembourg","LUX","GDP (constant LCU)","NY.GDP.MKTP.KN","6420949852.48975","6666871148.09553","6757452437.73563","6989848561.63425","7539658084.20084","7484246603.27708","7567015194.24182","7583415247.68417","7900695667.24104","8688620822.66986","9080220500","9322411400","9937522100","10763596200","11217009200","10479897900","10745493300","10914173500","11358923000","11625358900","11723114500","11658526000","11790418500","12142843200","12894113500","13254079300","14577357900","15153306100","16435773300","18046160500","19006204000","20649136400","21024879000","21908060200","22745149900","23070906000","23391229000","24726802000","26221451000","28445293000","30789128000","31568701000","32774458000","33308448000","34511608000","35606469000","37450345000","40579154000","40059909000","38313855000","40177812000","41198021000","41052790000","42553011000","44381423000","46119383000","47231520000","47961559000","49209842000",
"Latvia","LVA","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9821998981.68262","9645322000","9872857000","10758860000","11460528000","11760674000","12396557000","13197537000","14134962000","15326637000","16604196000","18380353000","20565664000","22617967000","21815562000","18673752000","17937881000","19082501000","19852409000","20334793000","20712663000","21328182000","21768477000","22777768000","23864203000",
"Macao SAR, China","MAC","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","46906000000","51607000000","55973000000","56383000000","60157000000","68756000000","74126000000","77851000000","84063000000","87139000000","98728000000","103848000000","108265000000","111833000000","111365000000","111054000000","105977000000","103478000000","109425000000","112585000000","122658000000","136953000000","173594000000","187586000000","212561000000","243271000000","251527000000","254850000000","319235000000","388421000000","424301000000","471823000000","466156000000","365492000000","362356000000","397519000000","416235000000",
"St. Martin (French part)","MAF","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","95132719300","104673428800","115027451500","124646237200","130521388200","137826531500","141185691200","146210928800","154392965400","166062327800","184018284200","195168260600","199525710900","209090548900","216705971300","212927843700","232000582800","235217432300","250314595800","265352625800","289953748400","289011386900","323332171100","332534859700","343880324700","368695032100","360960773500","358287528000","396223012900","374805384500","421179591000","414606231200","444617721700","449425517900","458022457200","491549552000","506893023800","537109738900","562874991700","581402808300","625441929400","647530000000","685885000000","714992294900","742274384000","781211851300","804726025400","841223764300","863680181600","902859980800","913025980600","950345979800","978381775600",
"Monaco","MCO","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","1519665075.80932","1599114078.14075","1673445851.60423","1783119434.76071","1862907094.03252","1844787761.16226","1926172949.00253","1994614421.24114","2073472525.64902","2146753293.84515","2182935906.81482","2203070835.43365","2256658098.48837","2283624561.34491","2317525324.97581","2357124872.87924","2414930170.78157","2474930902.06522","2588743111.00116","2696529554.53022","2767811077.55737","2795907900","2834117900","2808216400","2870435900","2931207400","2963765200","3030072000","3136223500","3239735900","3366417000","3440065200","3475377300","3513173300","3599965700","3668200000","3881100000","4441100000","4473600000","3967300000","4048800000","4335200000","4377900000","4796900000","5141300000","5395400000","5568800000","5373892000","",
"Moldova","MDA","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59301253956.0316","55816083584.5713","56735410464.7951","53023670968.674","51237698816.1529","52317644018.8264","55509020450.9385","59838723927.8876","63788079650.9553","68508397443.2312","73646527316.7907","77181560531.3272","79497007500.7625","85697774165.509","80555907493.4999","86275377000","91295022000","90756624091.9488","98964531132.8808","103912387150.647","103560918780.283","108126802399.615","113198807340.901","117726759634.537",
"Madagascar","MDG","GDP (constant LCU)","NY.GDP.MKTP.KN","251044839400","256187826200","262006030300","259570942000","269856489500","268636053100","274182185200","289340527200","309098972900","320601232400","337517614000","350779913100","346315812400","337247607900","344015760600","348345858200","337655617100","345637797100","336437589600","369592337500","372570404700","336435589600","330345452200","333325519400","339007649000","342926161000","349644447200","353763557800","365803606900","380724343800","392641127800","367867300800","372230767200","380034807900","379762671600","386265018100","394565525200","409138773700","425227486800","445039327400","466223489100","494280000000","431636000000","473871117000","498782538700","521741000000","547946000000","582141000000","623639000000","598607000000","600182000000","608911000000","627345829800","641493758300","662764755800","683420579700","711987493200","742651938578.792","781178632351.891",
"Maldives","MDV","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20041143400","21616106100","23431413900","25187524100","26743018900","27771504700","26676298100","28615234500","32549843500","34513821000","29982483000","37811357100","40728075000","44591268400","41367836300","44373263000","48174602200","49387341900","52983270800","56866736000","58507095400","62771786600","67110380700","71172730000",
"Middle East & North Africa","MEA","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","GDP (constant LCU)","NY.GDP.MKTP.KN","2085641631710.97","2189923713347.27","2292070836254.88","2477886427252.77","2772890719307.96","2969765960263.99","3150807030205.86","3335284414862.85","3649577564659.87","3774342754133.66","4019768789084.07","4171011290818.52","4514235772887.13","4869105257791.99","5150385056171.11","5446248155720.81","5686833125455.62","5879653147465.45","6406290288985.42","7027583220737.01","7676457687884.98","8330922275991.58","8287534162816.84","7998595764781.57","8271412999754.36","8452366132584.81","8192121551208.67","8333225873264.69","8440162910721.95","8786674586539","9241452511986.94","9630957078900","9971999132700","10165571177000","10667860250000","9996720538000","10673824281000","11404645262000","11993572609000","12323822137000","12932921342000","12880621885000","12875489668000","13061718521000","13573815057000","13887072520000","14511307247000","14843825975000","15013577681000","14219998379000","14947794696000","15495333601000","16059723651000","16277187078000","16733654767000","17283855930000","17788823686000","18157001671000","18519089836000",
"Marshall Islands","MHL","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","63168200","66220000","76489400","79446500","74475300","92753400","101438600","109339700","107490100","110366800","110463800","118351800","125460300","132834500","143744500","128934600","120623900","117193100","114383800","121121800","127618000","130956300","131179100","131334600","135163600","137105500","142114200","139776600","137489900","146363000","148128900","153251000","157634100","156440900","155870600","158848500","164567000","168681175",
"Middle income","MIC","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","306727926236.584","287800458600","268905786700","248820483900","244445806300","241720901200","244585545000","248107531200","256490428800","267619620100","279794000000","271212000000","275263000000","281381000000","294534000000","308447000000","324292000000","345285000000","364179000000","362873000000","375061000000","383837000000","382087000000","393262000000","407536000000","423249000000","435305000000","436352000000","447979000000",
"Mali","MLI","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","677661012900","702791463000","704414907200","747644532100","766851490400","811666417500","799855731200","787627328000","879189391900","998965218300","1062385995600","1046838228000","1155664151100","1105671970500","1122354396700","1039542229000","1058470980800","1055433051000","1269544901100","1303728932200","1301914607100","1398122464800","1456527466400","1420079394400","1586870613300","1535794604100","1584512591800","1644406122800","1659551471500","1776645862000","1862440523100","2003458329500","2117674360000","2116386073400","2441806663900","2517656705800","2747242878100","2790099830200","2972426232000","3111006297800","3219692936800","3373381203300","3531223926100","3722385046200","3842999736100","3810865384500","3898651900600","4173247841100","4422081148600","4678561855000","4931204200000","5172832996000",
"Malta","MLT","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","855234500","876221900","927378600","965829000","1062763500","1270640900","1486867000","1668029400","1854200800","2048720800","2193149700","2265781600","2317542300","2303349900","2325056000","2385165200","2477833400","2579685100","2796745900","3025494700","3215840400","3417039200","3577330200","3737621400","3948838300","4199293100","4357914500","4587009200","4822121000","5049723900","5391600000","5424400000","5586200000","5728300000","5753700000","5971400000","6080600000","6323000000","6534600000","6373700000","6599500000","6687739735.94783","6867169814.53923","7178939671.80272","7791480548.8164","8622135072.20003","9113995987.21054","9725135936.66498","10362398000",
"Myanmar","MMR","GDP (constant LCU)","NY.GDP.MKTP.KN","2676278901100","2688899190800","2798791073200","3172409947900","2985427507900","3304648807700","3144314560600","2958005782800","3314721762800","3423833822100","3594317827200","3742761803600","3833929544100","3796812324500","3999652303100","4165746231800","4419040108600","4682074041300","4987243060200","5246643410400","5663150195500","6023086124100","6360612427500","6639912814200","6967441654500","7166083432700","7090312938600","6806301109800","6033619895700","6256580096200","6432823782700","6390970743500","7008398749200","7431664700000","7987401491600","8542370255700","9092730855200","9606614083100","10170158542000","11283295613800","12834289593300","14290211028700","16008682275700","18224923752100","20697072988900","23505448478700","26579044751500","29766253690300","32818873910300","36281268093100","39776764900000","42000875700000","45080661500000","48879158500000","52785050800400","56476225100000","59787128500000","63827918600000","67785282151080",
"Middle East & North Africa (excluding high income)","MNA","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1775579234.69291","1862582670.25091","1687499945.28538","1739812400","1758947600","1792436800","1836936900","1918240700","1998434700","2169629000","2317382900","2484762600","2340768300","2404772900","2482409800","2414794700","2500496100","2545097000","2631386500","2708995000","2836763800","2974472900",
"Mongolia","MNG","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","3388978347148.89","3671691533785.38","3885899411431.12","4116466123026.89","4351634574308.6","4759600076862.54","4924217912159.74","5175745599691.48","5391998382030.97","5220292340755.42","4766463891000","4325257795600","4188199392100","4277591595100","4550349095700","4652053668200","4833330875400","4994761062300","5148118658100","5207119296800","5360870457300","5614599301600","6007881465500","6646243260800","7128339511300","7738256977900","8531274818900","9290589668300","9172729346200","9756588400000","11443578400000","12853406643100","14350689210500","15482273412900","15850726099300","16035924945800","16886096522600","18059484130100",
"Northern Mariana Islands","MNP","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1469000000","1475000000","1429000000","1248000000","1162000000","1084000000","964000000","795000000","806000000","744000000","748000000","766000000","795000000","822000000","1054000000","1319000000","",
"Mozambique","MOZ","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","71200716000","74760753900","69602262300","58674705700","54860849900","55409456600","54135041300","62092892600","67184506800","71551502800","72267012700","75808095700","71842323600","78140842000","82953429000","84809354400","107576698600","119240198300","133381363200","143815752600","146229704300","164831535000","179326915100","190984252500","205902387900","223858451300","245910871500","264172362800","282337397200","300271384700","320351197600","343152535800","367853293000","394124210300","423463090200","451386186900","468373093100","485876000000","501739199700",
"Mauritania","MRT","GDP (constant LCU)","NY.GDP.MKTP.KN","10598954910","12244963420","12333936350","12089259720","15436882890","17928138070","17969545250","18610542810","20508156130","20764207040","23252990600","23681516810","23507953110","22430170600","25158265010","23866545480","25906205500","25419533160","25291237260","26502697600","27396159250","28341405760","27678238370","28712115240","27785614200","28617726800","30252823330","30827743190","31358103060","32856263220","32274278740","32851370960","33467047010","35432779950","34348277480","37721209790","39916141580","38301654750","39365600000","42401800000","42219300000","43067400000","43353800000","45945600000","48586288230","52944197610","62934290850","64707676440","65406498100","64724908950","67814680100","71004727770","75119507250","79694479600","84141068040","85319042990","87025423850","89661841800","92889668110",
"Mauritius","MUS","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","58359382742.2664","62180532805.8263","64562548440.526","66832907079.521","60108675538.14","63644479957.4128","67143065343.9088","67400757280.0934","70567504840.0261","75475104648.0869","82827914492.1377","90192177356.7415","96317440861.2328","100618157733.147","107849319873.573","112632918464.386","119968360972.701","126065228571.339","131279466576.7","136908384340.292","144558611114.012","152780349533.862","162057080905.787","166288281610.126","179928563144.271","185951744990.475","188954714424.742","200151123039.596","208817706364.584","212529530982.406","222870250112.452","235634065323.642","248327584195.621","256559834798.181","267789980165.672","278709218571.111","288453222732.011","298146422419.082","309310741134.337","320300773553.741","332593701533.269","345279331212.853","358309547903.011",
"Malawi","MWI","GDP (constant LCU)","NY.GDP.MKTP.KN","131337198500","141370832300","142315705100","140335981900","144070467300","163687813000","185374870800","198873034600","195048548700","206522006300","207511862100","241167305500","256195282000","262089468400","280896913300","297994613500","312887583400","328275492900","360266163000","376104017400","377633807000","357656528400","366610294400","380243464600","400625670600","418938199100","418038309300","424832431700","438330595500","444224781900","469511364700","510500795300","473065883600","518914673400","465776867800","543695830400","583476322700","605604190200","629194009400","648335840900","658554118400","625791289100","636429741100","672742127400","709208098900","732390167200","766812505000","840426505500","904632878300","979971702000","1047335600000","1098173847200","1118883204200","1177065130800","1244157843300","1278994262900","1310765000000","1363196000000","1410907860000",
"Malaysia","MYS","GDP (constant LCU)","NY.GDP.MKTP.KN","35572096497.9098","38274862255.1839","40732502493.5103","43721780823.1079","46064814840.7445","49604832971.1627","53482299419.5865","55545190055.6471","59976582341.911","62908557753.3831","66674602864.8199","73365172955.3213","80253021860.6226","89643493445.1006","97100632644.539","97878474828.6074","109196642260.559","117662721684.26","125491872363.036","137224232916.007","147436222635.039","157671398837.377","167042050447.867","177485904999.962","191261988438.643","189301074421.884","191649533945.333","201599847638.48","221634275365.814","241713456096.261","263488278389.137","288639466100","314285423200","345383787800","377200686700","414276063500","455714858200","489085680800","453091834900","480900853800","523503226500","526213273500","554581369500","586683308100","626480605000","659885422600","696739014300","740625113300","776410414500","764659219900","821434000000","864920000000","912261000000","955080000000","1012449000000","1063998000000","1108935000000","1174329000000","1229800000000",
"North America","NAC","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","32688891550.3536","33006447623.3888","32875052010.3562","32275591751.1589","32199133609.9642","32348592734.9967","33890737383.7926","35095135950.8294","35380511677.8341","36038120389.9088","36775986467.8435","39778971000","42638817500","41965320600","42691270200","44355808800","45771346500","47702943300","49273126500","50933275300","52711958700","53332878500","55886809400","58256295200","65404079300","67058320300","71801472800","75660115700","77664966500","77894832200","82599095500","86804494800","91198262300","96318789100","102436648400","108671328100","109891890625","108938164062.5","108856812500",
"New Caledonia","NCL","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","76382126080","73442500608","77408976896","88449474560","102350471168","134078390272","143462825984","148338409472","131725533184","148456144896","158105010176","161741422592","164814225408","180966031360","156354641920","155729231872","144828186624","148304052224","145337974784","147954057216","154611990528","153065865216","161790623744","217770180608","241724899328","250426998784","262697992192","264064008192","265463005184","272338993152","288516014080","289813987328","295630995456","286169989120","288746012672","294809993216","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP (constant LCU)","NY.GDP.MKTP.KN","841424214600","879678666500","970098316300","1061561410200","1062952479100","1136506258900","1132159154300","1133550223200","1137897327800","1075472897000","1108336971100","1171282981500","1110771313200","921411645300","1002267710600","974272434700","980879983500","1057041205500","1199452269300","1285177075800","1256486208400","1264137144400","1284655382200","1223622134300","1017743366400","1096339044500","1166066501600","1166935877000","1247444203500","1259094448400","1242923201100","1274048524600","1191025858300","1208289038200","1256675718300","1289421619400","1333508145000","1370232500900","1513041729300","1504436178400","1483231009800","1588604792800","1636248989200","1722970185600","1724693155800","1802304347800","1906838000000","1966838000000","2155412442900","2140051304900","2319049894100","2371994000000","2653071000000","2792845787800","3003120350000","3133367852900","3287715389200","3448597660400","3626983211665.33",
"Nigeria","NGA","GDP (constant LCU)","NY.GDP.MKTP.KN","9277979393361.09","9295774139352.07","9677179063392.2","10507347377490.4","11027512417789","11566203845169.9","11074580709742.2","9331039897434.64","9214554904815.74","11444236134323","14306123950947.4","16342962863433.5","16892782957667","17803770281650.4","19790791140195.1","18756178539540.7","20452178174242.6","21684241489572.7","20434327463901.8","21815571715824","22732879648374.5","19748534377321.1","18404964798428.6","16394390792635.2","16211491162503.7","17170081087333","17180545439680.5","17730344449689.8","19030692430815.7","19395963981954.9","21680204535589.3","21757896113200","22765546263400","22302240357000","21897471536400","21881559789800","22799693418500","23469343081600","24075146462800","24215775868200","25430423386700","26935315648300","31064272132600","33346624772300","36431373714100","38777013731000","41126678970700","43837391994700","46802760442700","50564263245100","54612264176600","57511041765000","59943794014100","63942845560000","67977459215300","69780692718300","68652430364700","69205691115000","70546390870000",
"Nicaragua","NIC","GDP (constant LCU)","NY.GDP.MKTP.KN","39751752571.5853","42732236975.4589","47386118726.9809","52534847622.6066","58680625754.555","64270046797.7804","66391688705.4698","71018866628.5321","71972621637.7716","76462060669.9364","77497224379.3982","80058318938.9985","81836192354.28","87087632253.4545","99447479227.9645","99295079054.5626","104467811016.081","113210179444.22","104335859473.541","76708987533.1699","80246600672.2141","84550458733.7299","83860220986.3474","87728870451.4141","86354953951.4538","82830072978.795","81987435058.0106","81408314399.0832","71273124133.0178","70034243050.2235","69997475268.1138","69864983000","70134904000","69859318700","72191031400","76458898700","81309656400","84534926600","87672593800","93841211700","97690193600","100582647400","101340979100","103895514500","109414621400","114100191300","118837710200","124870330700","129160521800","124907698300","130416251600","138654236100","147661404600","154936820900","162351260800","170131567748.116","177894921915.562","186212355186.608","179107031414.211",
"Netherlands","NLD","GDP (constant LCU)","NY.GDP.MKTP.KN","141841662332.816","142260870646.367","151996503744.01","157505801744.283","170539255523.751","185279125281.39","190357819415.503","200408740352.665","213267233761.369","226979141955.243","241387540500","251808193200","260706778700","274900237500","284353281000","284359049700","297030969300","304517458000","312728000200","319026861800","323307928600","320774450100","316794419400","323351931000","333251929300","341850428300","351377717200","358163694200","370488890900","386864937100","403048359400","412879251000","419923263800","425204018100","437794702000","451436542400","467231143300","487457828600","510192458300","535875792100","558359224400","571351993000","572593389800","573484608800","584867966900","596862884100","617520242900","640818309100","654726147700","630718099300","639187000000","649102000000","642413951600","641577687700","650709875000","663458385700","677999494200","697450162000","716095566400",
"Norway","NOR","GDP (constant LCU)","NY.GDP.MKTP.KN","501822187638.137","533303177134.343","548310035960.49","569063807053.628","597571917678.21","629157231548.638","652980353515.372","693831320327.274","709511044542.286","741471760333.423","755880784800","798757744200","841336308100","879473750900","913975740800","959236135000","1015116925500","1057352334400","1098266099500","1146287896200","1198611562700","1217768559500","1220634400400","1269127413500","1345940654500","1420685019500","1478113737100","1504030637300","1500190037400","1515766287100","1545057544000","1592717536100","1649647684400","1696585310500","1782355392400","1856393554500","1949732937900","2052768934500","2106643014700","2149056217700","2217939595900","2264190912100","2296743384200","2317869791900","2409635138500","2472881326800","2532109121200","2607693967000","2620230311700","2575922296700","2593739000000","2618948454000","2690226456800","2718322888100","2772012957700","2826623080300","2860185124100","2916829310000","2959007526400",
