"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Indonesia","IDN","GDP (current LCU)","NY.GDP.MKTP.CN","390200000000","470100000000","1335100000000","3208800000000","7133500000000","23710000000000","315900000000","847800000000","2096700000000","2718000000000","3340000000000","3672000000000","4564000000000","6753400000000","10708000000000","12642500000000","15466700000000","19010700000000","22746000000000","32025400000000","45445700000000","54027000000000","59632600000000","73697600000000","87054800000000","94720800000000","102545900000000","124816900000000","142104800000000","167184700000000","195597200000000","227450200000000","259884500000000","329775800000000","382219700000000","454514100000000","532568000000000","627695800000000","955753500000000","1.0997316E+15","1.3897699E+15","1.646322E+15","1.8218334E+15","2.0136746E+15","2.2958262E+15","2.7742811E+15","3.33921680000001E+15","3.9508932E+15","4.94868839721607E+15","5.6062033657575E+15","6.86413310000002E+15","7.83172600000002E+15","8.61570449999999E+15","9.54613400000001E+15","1.05697053E+16","1.15263328E+16","1.24067741E+16","1.35887973E+16","",
"IDA only","IDX","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","188849000","199733000","243059000","281459000","328720000","377489000","428885000","465795000","487093000","510534000","544449000","584442000","645619000","719682000","836338000","972730000","1058134000","1159235000","1261677000","1379730000","1530565000","1667820000","1860211000","2232157000","3225159000","3522159000","3831539000","4097902000","4072315000","4320745000","4514166000","4445637000","4882500000","","",
"India","IND","GDP (current LCU)","NY.GDP.MKTP.CN","173980421406.738","184328844602.545","198090612586.853","227504538685.854","265365796936.577","279817142277.817","316775489122.328","370996266682.13","392829932131.463","432512475197.722","461923503896.313","494513384380.784","545083933819.694","663437020838.311","783190176897.666","840757611863.662","905869643706.229","1026359017543.37","1111683925484.67","1219139258895.47","1451011283702.81","1704707724963.36","1906766509012.3","2220718690046.09","2488241934260.54","2807385528847.25","3141191099174.92","3570376219413.37","4236355174918.04","4866975540545.2","5684242169199.67","6534262829200","7510419851600","8643071549800","10138628239700","11895008477700","13762098756700","15246804821000","17486555175600","19617392270100","21113407601100","22843588544500","24593636500600","27552792829900","31438279602100","35812962732500","41643862812000","48357600574400","54592230353600","62812626215400","75479118409100","87363287113700","99440131041500","112335216116400","124679592925500","137640372678800","152537135144700","167731450000000","",
"Not classified","INX","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP (current LCU)","NY.GDP.MKTP.CN","879443520","946867776","1025019008","1102334336","1254596480","1335812224","1407611520","1537325184","1734561280","2003583488","2328706500","2663452700","3215949100","3882135700","4293920900","5450225300","6688024400","8197472300","9711519600","11378926300","13454093900","16326241900","19234322300","21242080600","23581135700","25569490500","27127519100","29016400000","31521414900","35195776500","37897265800","39324399700","41781983500","45127769700","48533965500","54824320000","60218870000","69375180000","80326150000","92632170000","108381020000","121956700000","135954760000","145556610000","156143180000","170188380000","184995380000","197201740000","187756170000","170096900000","167583250000","171939240000","175561130000","180298280000","194537160000","262037430000","275567100000","296151820000","",
"Iran, Islamic Rep.","IRN","GDP (current LCU)","NY.GDP.MKTP.CN","318084430052.046","335341393927.493","355537656045.223","373343572393.034","407523307784.36","469446984674.079","514337854495.738","572320314514.314","653205351718.29","738039037662.949","831450570449.349","1040183968524.89","1299374842222.45","1865441538798.66","3124889851409.05","3529377972688.91","4800280238480.09","5688676060146.68","5496649463909.25","6370367554478.42","6753979874626.64","8042658501342.14","10636624378842.8","13639419881545.2","14913555913519.8","15808050375582.1","16006188708378.7","19419388509139.9","21900607581598.2","27232178019071.3","37986542436161.1","53785438612200","71861214730000","106133132681300","139731641980600","197370155097200","270427231014700","316638314729000","353547784240300","474975733768600","628070077414600","738307447972200","1.0236130094946E+15","1.2581287415936E+15","1.6370321067084E+15","2.0299076604625E+15","2.4422121131765E+15","3.247304255164E+15","3.8877232710288E+15","4.1074662218947E+15","5.0358122890249E+15","6.3963309192484E+15","7.341942699645E+15","9.9339678544718E+15","1.15174876175972E+16","1.14141669527103E+16","1.3151259E+16","1.531653E+16","",
"Iraq","IRQ","GDP (current LCU)","NY.GDP.MKTP.CN","601399800","654100200","698000100","706500100","835800100","","","","1034500000","1074200000","1171900000","1366400000","1369500000","1555200000","3400900000","3974300000","5243000000","5858200000","7017000000","11167200000","15770700000","11346900000","12714700000","12621000000","14550900000","15011800000","14652000000","17600000000","19432200000","20407900000","55926500000","42451600000","115108400000","321646900000","1658325800000","6695482900000","6500924600000","15093144000000","17125847500000","34464012600000","50213699900000","41314568500000","41022927400000","29585788600000","53235358700000","73533598600000","95587954800000","111455813400000","157026061600000","130643200400000","162064565500000","217327107400000","254225490700000","273600000000000","273600000000000","207200000000000","201601400000000","227400000000000","",
"Iceland","ISL","GDP (current LCU)","NY.GDP.MKTP.CN","89909544","101765752","122514104","146226512","186735216","225188832","270424128","274374816","294918368","364944192","456633800","581083200","730098400","1025082500","1491997000","2130332600","2996251500","4326996100","6708927700","9912160100","15982365000","24860277400","39019894900","67695985900","89439812800","122026205900","161560813000","210347401900","258779488900","318779982100","371437124700","401609400700","401444821100","414168042100","440286253700","454012829700","487509188400","535250328600","599860479600","645034560600","701816072700","792680171100","843992510800","868072923300","963228363000","1051258422900","1196474086300","1365649188400","1553019967700","1600389635400","1627107916400","1708314868100","1787684285900","1899680264300","2020546123500","2234999391500","2452969523700","2554565124000","",
"Israel","ISR","GDP (current LCU)","NY.GDP.MKTP.CN","519700","627700","753000","897700","1021600","1099000","1194000","1209000","1385700","1598800","2113700","2683600","3508600","4528700","6533700","9212300","12141500","17365700","28621600","53763000","123188300","291483200","676173200","1746664500","8546329200","32412195000","50709479200","65293168300","80070942000","95592780100","118929585200","153908124900","185848702900","214959230500","259879417200","302163536900","350950784500","395731939100","440732674000","485131112700","539587073900","549710846100","573602499800","577755745800","607064638800","639330871100","686045785700","734145067200","774435192400","815635189600","873466003100","936133107900","992109881200","1056119949900","1103485120400","1162527905900","1220330620100","1262906000000","",
"Italy","ITA","GDP (current LCU)","NY.GDP.MKTP.CN","13014645760","14474595328","16263192576","18628194304","20392112128","21942366208","23774728192","26188599296","28386482176","31337662464","36483266600","39813264600","43608003400","52666359200","66812596200","76525778900","96287295700","116999430400","137634562000","168369650800","210394372600","252031546300","297465481500","346376107300","396028633100","444460727200","491407141900","537565297400","597362571400","655878791000","728529511000","795819491000","837511146500","862636535000","912408046300","984983400000","1043085800000","1089869200000","1135499500000","1171901400000","1239266300000","1298890200000","1345794200000","1390709600000","1448362700000","1489725500000","1548473400000","1609550800000","1632150800000","1572878300000","1604514500000","1637462900000","1613265000000","1604599100000","1621827200000","1652622300000","1680948100000","1716934700000","",
"Jamaica","JAM","GDP (current LCU)","NY.GDP.MKTP.CN","499331900","534317000","555520000","590505000","641392400","694400000","783400000","831400000","903200000","992700000","1170599900","1282400000","1439100000","1719900000","2159200000","2600399900","2696399900","2954299900","3737400100","4279700000","4773100000","5306900000","5867100200","6993200100","9358499800","11674300400","15088962600","18034714600","21012066300","25304791000","32990537700","49750298600","81175224300","135722000000","180403000000","231148000000","274458000000","297399000000","321172000000","346982000000","387089000000","422923000000","470555000000","544510000000","622661000000","700276000000","784336000000","885632000000","997444000000","1065317000000","1152781000000","1240702000000","1314126000000","1431933000000","1541749000000","1659405000000","1760987000000","1897303000000","",
"Jordan","JOR","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","214200000","235000000","225600000","200400000","249600000","228400000","242200000","281600000","310100000","385700000","435900000","567300000","690400000","795400000","982500000","1164800000","1448700000","1649900000","1786600000","1909700000","1970565000","2240483000","2286770300","2349555000","2425355000","2760994600","2958000000","3610641500","3884287600","4358308600","4714594600","4912206700","5137547700","5609840100","5777716200","5998440900","6363764100","6793959200","7228723500","8090675800","8925363700","10675363200","12131406500","15593531300","16912363300","18762019400","20476587000","21965467100","23851629000","25437117300","26637361300","27444856700","28448499000","",
"Japan","JPN","GDP (current LCU)","NY.GDP.MKTP.CN","15950643462144","19263102386176","21860286726144","25019327447040","29429642297344","32742100172800","38026105323520","44561476878336","52776386166784","61993511813120","76539307651500","84215883490900","96418343539100","117397596102100","140090360740400","154787118329600","173827764691400","193706278803100","213306268936200","231195355873400","250636100000000","268830700000000","282582000000000","295303900000000","313145300000000","333686000000000","350344800000000","366339100000000","393641400000000","421469400000000","453608500000000","482845400000000","495055800000000","495291000000000","501537700000000","512541700000000","525806900000000","534142500000000","527876900000000","519651800000000","526706000000000","523005000000000","515986200000000","515400700000000","520965400000000","524132800000000","526879700000000","531688200000000","520715700000000","489501000000000","500353900000000","491408500000000","494957200000000","503175600000000","513876000000000","531985800000000","538445800000000","546488800000000","",
"Kazakhstan","KAZ","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92700000","162000000","2412000000","29423100000","423468800000","1014190000000","1415749700000","1672142500000","1733263500000","2016456300000","2599901600000","3250593300000","3776277300000","4611975300000","5870134300000","7590593500000","10213731200000","12849794000000","16052919200000","17007647000000","21815517000000","28243052700000","31015186600000","35999025100000","39675832900000","40884133600000","46971150000000","53101281800000","",
"Kenya","KEN","GDP (current LCU)","NY.GDP.MKTP.CN","5651898400","5663998500","6200798200","6618498000","7133998100","7127998000","8318001000","8804000000","9666400000","10417000000","11453200000","12702800000","15052000000","17566000000","21214000000","23934000000","29072000000","37198000000","40994600000","46604000000","53910002000","62016000000","70247800000","79592200000","89242600000","100811600000","117460200000","131155800000","148283780000","170404100000","196433610000","224230069300","264471872700","333611292400","400657837200","465250740000","687998000000","770313000000","850808200000","906927630000","967836930000","1020221000000","1035373000000","1131782000000","1274329000000","1415725000000","1862041000000","2151349000000","2483058000000","2863688000000","3169335000000","3725918000000","4261370003300","4745090000000","5402647000000","6284185000000","7194147000000","8196666000000","",
"Kyrgyz Republic","KGZ","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","30700000","34100000","37500000","42800000","92500000","741300000","5354700000","12019200000","16145100000","23399300000","30685700000","34181400000","48744000000","65357900000","73883300000","75366700000","83871600000","94350700000","100899200000","113800100000","141897700000","187991900000","201222900000","220369300000","285989100000","310471300000","355294800000","400694000000","430489400000","476331200000","520958600000","",
"Cambodia","KHM","GDP (current LCU)","NY.GDP.MKTP.CN","22300000300","22499999700","23100000300","25500000300","27399999500","30400000000","32000000000","33699999700","37299998700","41699999700","39900000300","69499002900","82354004000","172140003300","473256001500","","","","","","","","","","","","","","","","","","","6813193495000","7105040198500","8433706912200","9201920588400","10145328867100","11720318187700","13376073140900","14174617886400","15633218028800","16780539566100","18535164487800","21438339674100","25754291417300","29849484833400","35042180736500","41968385397800","43056731746900","47047985226200","52068692720800","56681569479900","61326928346400","67436791276200","73422701560800","81241866018800","89753600247200","",
"Kiribati","KIR","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","12810000","13407000","15812000","22226000","36490000","42077000","33640000","34943000","39500000","38128000","34000000","36000000","40000000","42000000","47000000","46000000","48000000","48000000","55000000","52000000","51000000","61000000","65000000","69000000","75000000","76000000","85000000","91000000","104000000","107000000","116000000","122000000","132884800","139128500","139198700","146839400","146392000","158556000","168151000","169789000","170203000","176163000","183737000","191741000","199363000","227775000","239888000","242135000","",
"St. Kitts and Nevis","KNA","GDP (current LCU)","NY.GDP.MKTP.CN","21200000","21400000","21500000","22000000","23000000","23300000","24800000","29500000","29200000","31700000","32600000","38700000","44100000","47400000","64700000","72400000","78700000","120141192","133471642","158869789","184839878","218403553","232258856","234564043","266230597","299724198","352848365","398921688","466268871","519796769","586599051","595456670","653765629","712137583","796925677","846405139","901654458","1010517268","1033759497","1096714181","1169334831","1282414325","1341445368","1311816618","1428976240","1559873522","1774513944","1954634491","2142094790.72","2071079257.91","2070319692.36","2210565959.11","2161060617.3","2293639750.56","2475514870.73","2528048910.97","2589227594.7","2678419988.44","",
"Korea, Rep.","KOR","GDP (current LCU)","NY.GDP.MKTP.CN","249840000000","301650000000","365810000000","518470000000","739590000000","831250000000","1065870000000","1313260000000","1692340000000","2211860000000","2794800000000","3433300000000","4259800000000","5513500000000","7879900000000","10505100000000","14413200000000","18520300000000","25023100000000","32218900000000","39471300000000","49324000000000","56858600000000","67509200000000","77855600000000","87239600000000","101840200000000","120204900000000","144073400000000","163518000000000","197712300000000","238877200000000","273267400000000","310073700000000","366054200000000","428927100000000","481140800000000","530347100000000","524476800000000","576872800000000","635184600000000","688164900000000","761938900000000","810915300000000","876033100000000","919797300000000","966054600000000","1.0432578E+15","1.1044922E+15","1.1517078E+15","1.265308E+15","1.332681E+15","1.3774567E+15","1.4294454E+15","1.4860793E+15","1.5641239E+15","1.641786E+15","1.7303985E+15","",
"Kuwait","KWT","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","749000000","854000000","872000000","951000000","989000000","1026300000","1381799900","1464000000","1604100000","3812999900","3487000100","3839700000","4051300100","4264300000","6839799800","7741000200","6985800200","6212299800","6083440100","6424569900","6449940000","5202809900","6233330200","5773199900","7142900200","5307200000","3129799900","5826500100","7230300200","7379999700","8114000000","9429299900","9206500000","7907100100","9169100100","11570000000","10701000000","11590000000","14267000000","17517000000","23593000000","29470000000","32581000000","39620000000","30478000000","33079100000","42511600000","48722200000","49392100000","46284900000","34473300000","33506600000","36434300000","",
"Latin America & Caribbean (excluding high income)","LAC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","61499998200","106499997700","168799993900","190400004100","234800005100","416300007400","612599988200","721800003600","807599996900","950999973900","1107799965700","1419100028900","1725688971300","2201200000000","4222449098800","10329402638300","13638378020900","15701800000000","17681982600000","21277279467200","25049270658200","29147834245900","35081076407000","40553790510300","47602813795100","49673414247800","58866800648200","70256887355200","81609860356000","93867573852200","106797293551000","117251584105200","129279119485700","140749000000000","",
"Lebanon","LBN","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1356000002000","1350000050200","1972999946200","4353769930100","10008823951000","13829436188800","16127493356600","19000855069900","21512807517500","24250000000000","26149000000000","26223000000000","26020000000000","26607000000000","28872000000000","30275000000000","31876869289300","32396117835000","33238361441600","37496774856200","44060520710100","53482028278500","57917587107600","60414078801100","66401356282200","70055614169100","73150839105800","75239732118700","77611993955500","80767305922700","",
"Liberia","LBR","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","874000000","906000000","927000000","748000000","897000000","949000000","1119000000","1373000000","1726000000","1768000000","1998000000","2398000000","2721000000","3067000000","3144000000","3177000000","3277826000","3285455000","",
"Libya","LBY","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8185000000","8981000000","9541000000","9332000000","9967000000","10680000000","12180000000","14149000000","12742000000","16686000000","19602000000","20640000000","26012000000","33620000000","43059000000","61932000000","72198000000","85246000000","106625000000","79006000000","94723000000","42479000000","103300000000","83300000000","52350000000","38455552009.0232","36424508011.8808","52794446485.6087","",
"St. Lucia","LCA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","249034823.5","290024735.1","351064280.7","416198304.7","478152170.4","520315342.7","560617839.1","617400420.8","684328347","816102239.2","903185270.8","1031952355.1","1170567728.6","1393144371.3","1476190400","1621121200","1649180100","1720238700","1838213800","1902169200","1945568000","2115362800","2223491300","2250550700","2154868800","2171653900","2384075700","2575083300","2742135500","3061481800","3448443800","3461740700","3409756200","3731547600","3882618600","3878407100","3968448500","4094757800","4380579100","4416323300","4691261600","",
"Latin America & Caribbean","LCN","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","394000000","433599100","477178200","525137200","577916300","636000000","681125700","729453300","781209700","836638500","896000000","1005000000","1060000000","1100000000","1181000000","1300000000","1402000000","1570000000","1700000000","1832209500","1974700900","2128274000","2293790500","2472179200","2664441300","2871655600","3094985100","3335683000","3595100000","4001900000","4194900000","4205200000","4190500000","4135300000","4295500000","4556500000","5015500000","5523400000","5503700000","4901400000","5300400000","5097100000","5116100000","5924500000","6099300000","6032700000","6123900000","","",
"Sri Lanka","LKA","GDP (current LCU)","NY.GDP.MKTP.CN","6711000000","6875000000","6970000000","7382000000","7793000000","8084000000","8337000000","9037000000","10718000000","11695000000","13664000000","14050000000","15247000000","18404000000","23771000000","26577000000","30203000000","36407000000","42665000000","52387000000","66527000000","85005000000","99238000000","121601000000","153746000000","162375000000","179474000000","196723000000","221982000000","251891000000","321784000000","372345000000","425283000000","499565000000","579084000000","667772000000","768128000000","890272000000","1017986000000","1105963000000","1257636000000","1407398000000","1581885000000","1822468000000","2090841000000","2452782000000","2938680000000","3578688000000","4410682000000","4835293000000","6413668472915.74","7219106294631.07","8732463305565.38","9592124972102.03","10361151066540.6","10950620529729.7","11906751645614.5","13317291557038.9","",
"Lower middle income","LMC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","GDP (current LCU)","NY.GDP.MKTP.CN","24700000","25500000","29900000","33600000","37100000","39200000","40500000","42330000","43890000","47120000","49100000","54700000","62200000","84100000","102500000","110600000","128400000","168100000","231800000","244300000","336100000","381000000","378669300","430821700","491508700","598688800","728601700","820049600","1069429800","1299298400","1543104800","1944864200","2370108800","2730466600","3118491700","3633954700","4067667800","4598765700","5132795500","5576576200","6157651700","7108593800","8177271600","8758658800","9761984300","10698574300","12189415000","12091757627.2488","14527609321.5346","15025560826.7784","17289844920.6352","20243597390.2941","21990286113.9774","24388870067.358","28375103621.006","32028830044.7464","34176573230.2666","34378074634.552","",
"Late-demographic dividend","LTE","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7764526700","9714148800","11724338000","13021958100","12712079900","13368176500","14194520000","15202167000","16668484500","18237724100","21002350500","24079178400","29040662000","32696281600","26934820500","28027659500","31275317300","33348476200","34959646100","36568280600","37426609500","38668321500","41857031100","",
"Luxembourg","LUX","GDP (current LCU)","NY.GDP.MKTP.CN","872493120","872765760","919076992","980593152","1119436032","1142294272","1200350208","1208136064","1321826688","1530592512","1870597700","1904854500","2148084600","2610551300","3182483400","2947919600","3391864500","3485493000","3813617300","4151087500","4517580900","4815356700","5396328800","5936587000","6581722700","6974686000","7664607900","7972456500","8887271800","10150421800","10959109000","12123470400","12804395400","14139165600","15199411400","15776635000","16713548000","17498260000","18184168000","20870643000","23079419000","23771928000","25094711000","26187790000","27935526000","30031040000","33808445000","37178871000","38128581000","36976517000","40177812000","43164646000","44112095000","46499560000","49992958000","52101908000","53004777000","55377558000","",
"Latvia","LVA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4058804000","4678127000","5394124000","6021965000","6272132000","6850286000","7460116000","8397050000","9552651000","11048732000","13597232000","17101855000","22592013000","24351235000","18826593000","17937881000","20302761000","21885613000","22786588000","23618163000","24320324000","24925617000","26856599000","",
"Macao SAR, China","MAC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","7038000000","8371000000","10384000000","10789000000","12160000000","15549000000","18246000000","21557000000","25835000000","29897000000","38897000000","44822000000","49878000000","55743000000","56741000000","57512000000","53796000000","51872000000","53938000000","54718000000","58826000000","65734000000","84920000000","96872000000","118338000000","147382000000","167760000000","171467000000","225051000000","294347000000","343818000000","411865000000","442070000000","362213000000","362265000000","404199000000","",
"St. Martin (French part)","MAF","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP (current LCU)","NY.GDP.MKTP.CN","10309001200","10251001900","12041998300","13447000100","14160998400","14920000000","14556000000","15416000000","16555000000","18479000000","20021000000","22001000000","23345000000","25636000000","33540000000","36411000000","42356000000","49761000000","55154000000","62043000000","85537476200","92005760600","106560972000","115569012400","130613270700","150857283000","177191429000","181940170100","211017346900","223360363800","248753508800","281095960600","287825110800","294364249600","327664876700","333318637900","376190905400","372961514800","401523653400","408177051400","412897152700","446011646500","465492178600","498482124900","528763546800","552670895800","603737244600","647530000000","716959000000","748483000000","784624000000","820077000000","847881000000","897923000000","925376000000","987950000000","1013559000000","1063297000000","",
"Monaco","MCO","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","248154673","276753854","309506426","355399109","413492753","465363289","538411535","606644400","688386255","784717819","887770979","998480895","1145412852","1269390491","1381980699","1483277191","1599873239","1685212174","1816872491","1955132772","2059807011","2133563100","2208914400","2222652700","2302470400","2381969000","2447071400","2527188200","2639287900","2727659600","2874015300","2985317400","3087746500","3179966500","3310330800","3379700000","3653100000","4287100000","4421500000","3924100000","4048800000","4374200000","4469800000","4936000000","5321300000","5643000000","5847300000","","",
"Moldova","MDA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6479715000","7797562000","8916975000","9122113000","12321554000","16019558000","19051531000","22555858000","27618918000","32031777000","37651869000","44754367000","53429571000","62921545000","60429803000","71885474000","82348703000","88227753000","100510471000","112049578000","122562742000","135396791000","150369000000","",
"Madagascar","MDG","GDP (current LCU)","NY.GDP.MKTP.CN","33230448600","34518044700","36499038200","37489360900","39619026900","41153528800","44446602700","47219865200","50934149000","54871037800","61754793100","66484299800","67623325500","73689662300","92310282400","97857007500","104270152200","115907814700","120488718100","147354524100","170803653100","195367007200","246647564100","302310819700","339006450200","378657526400","440742764700","548642098000","687373742200","801096300300","920836554400","973894125000","1127498261700","1290211766700","1826316836300","2695794846400","3244963173000","3610228989300","4068756176300","4672005918900","5248416400000","5968616000000","6008370000000","6778643079000","8155573018500","10093833954500","11816688416900","13759733236100","16080899330500","16726271599600","18245130026900","20033884666600","21773586927800","23397022128900","25774532941300","28584819276000","31769182612500","35834653639700","",
"Maldives","MDV","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","320600000","338100000","343700000","407700000","772000000","902800000","1014600000","1302500000","1480400000","1713400000","2054100000","2505800000","3010900000","3532700000","4124700000","4696100000","5301000000","5981791800","6356934600","6935351900","7348448200","10651000000","11482000000","13467149500","15703418400","14891039200","20162565000","23915308300","29077071200","30019774400","33128653500","40511084400","44345433600","50633451400","56866746500","63146654325.8811","67836974001.0567","74866156717.6906","",
"Middle East & North Africa","MEA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","GDP (current LCU)","NY.GDP.MKTP.CN","163000000","177000000","190000000","212000000","251000000","273000000","304000000","332000000","367000000","406000000","444000000","490000000","565000000","691000000","900000000","1100000000","1371000000","1849000000","2337000000","3068000000","4718199000","6467003750","10411956500","18754719750","30919079000","50151964000","82317749000","203340645500","412821214250","544977748500","734801827000","945190132250","1123936450750","1560093286000","1781422460000","2311458453000","3123167939000","3962524166000","4810123454000","5738466369000","6693683014000","7069377272000","7455459195000","7868809553000","8828367434000","9562648113000","10630939426000","11504075512000","12353845281000","12162762846000","13366377171000","14665576472000","15817754584000","16277187078000","17473841537000","18551459266000","20115785871000","21785270698000","",
"Marshall Islands","MHL","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","31020000","34918000","41749000","45144000","43879000","55989000","62983000","70688000","72798000","78476000","82507000","91063000","99461000","108071000","120230000","110858000","106289100","108702100","107978900","110937700","115152100","124735100","126887600","131334600","137928600","143930000","150776500","152788700","152617500","164969100","173260300","185210500","190800800","183121300","179697900","194497900","204173430.050761","",
"Middle income","MIC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","532000000","968000000","12406000000","62233000000","154000000000","178311000000","185593000000","195663000000","205089000000","219847000000","248646000000","252393000000","258581000000","268694000000","280786000000","308447000000","334840000000","372889000000","414890000000","414622000000","437296000000","464186000000","466703000000","501891000000","527631000000","558954000000","594795000000","616600000000","",
"Mali","MLI","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","67771899900","85105803300","88364204000","99442196500","108826001400","122640998400","125639000100","129678999600","178032001000","224428998700","257924005900","275910000600","339380994000","371786770800","418187213000","438279978300","494534288400","538737901600","625462121600","641415139000","628310748700","646044880600","696019296000","730190242600","768496305400","749256034500","798031740400","1155850951900","1350907857400","1422331655700","1574218062200","1722870804900","2117674360000","2103270238000","2540202707500","2711115443400","2733678207000","2876233000000","3294055000000","3607837000000","3903961000000","4366470000000","4807339000000","5288939000000","6123929000000","6352360000000","6544257400000","7092793041100","7747690081300","8308512017000","8926034263800","",
"Malta","MLT","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","243350600","250901100","262301100","296906700","337694900","425402300","522816000","615376500","712482200","836086200","1005944800","1120117200","1185137400","1174281500","1183253700","1221570400","1313671500","1409404200","1556408800","1719859000","1885665200","2070781200","2244977100","2412523300","2639641300","2829000000","2997600000","3331500000","3550500000","3835100000","4394900000","4541100000","4737200000","4794700000","4867200000","5142100000","5386100000","5757500000","6128700000","6138600000","6599500000","6838355000","7164829000","7642485957.95335","8454070566.36835","9517145594.11723","10191714623.2379","11108592394.7598","",
