datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
365835,1001,8,15,15-Aug-1001 00:00:00,277.027655665807,274.653603472125,279.401707859489
365866,1001,9,15,15-Sep-1001 00:00:00,276.986615846888,274.750178589718,279.223053104058
365896,1001,10,15,15-Oct-1001 00:00:00,278.022077951847,276.857957758784,279.18619814491
365927,1001,11,15,15-Nov-1001 00:00:00,279.025059374719,278.735629625559,279.31448912388
365957,1001,12,15,15-Dec-1001 00:00:00,279.66065072909,279.976832617925,279.344468840254
365988,1002,1,15,15-Jan-1002 00:00:00,280.119416026323,280.798635969652,279.440196082994
366019,1002,2,15,15-Feb-1002 00:00:00,280.500885560037,281.453225794123,279.54854532595
366047,1002,3,15,15-Mar-1002 00:00:00,280.841500556643,282.094444211205,279.588556902082
366078,1002,4,15,15-Apr-1002 00:00:00,281.081100842673,282.628094507233,279.534107178113
366108,1002,5,15,15-May-1002 00:00:00,281.02470939121,282.531759217887,279.517659564534
366139,1002,6,15,15-Jun-1002 00:00:00,280.292568760954,281.017971335591,279.567166186317
366169,1002,7,15,15-Jul-1002 00:00:00,278.653593009075,277.737500615465,279.569685402685
366200,1002,8,15,15-Aug-1002 00:00:00,277.051832765953,274.677780572271,279.425884959635
366231,1002,9,15,15-Sep-1002 00:00:00,277.012858990302,274.776421733132,279.249296247472
366261,1002,10,15,15-Oct-1002 00:00:00,278.050296945093,276.88617675203,279.214417138156
366292,1002,11,15,15-Nov-1002 00:00:00,279.055068481496,278.765638732336,279.344498230657
366322,1002,12,15,15-Dec-1002 00:00:00,279.692168670238,280.008350559074,279.375986781402
366353,1003,1,15,15-Jan-1003 00:00:00,280.152065979822,280.831285923151,279.472846036493
366384,1003,2,15,15-Feb-1003 00:00:00,280.534195161006,281.486535395092,279.581854926919
366412,1003,3,15,15-Mar-1003 00:00:00,280.8749162696,282.127859924162,279.621972615039
366443,1003,4,15,15-Apr-1003 00:00:00,281.114101881735,282.661095546295,279.567108217176
366473,1003,5,15,15-May-1003 00:00:00,281.056862713741,282.563912540418,279.549812887065
366504,1003,6,15,15-Jun-1003 00:00:00,280.323529461259,281.048932035896,279.598126886622
366534,1003,7,15,15-Jul-1003 00:00:00,278.683104318399,277.767011924789,279.599196712009
366565,1003,8,15,15-Aug-1003 00:00:00,277.079726052482,274.7056738588,279.453778246164
366596,1003,9,15,15-Sep-1003 00:00:00,277.039053759164,274.802616501994,279.275491016334
366626,1003,10,15,15-Oct-1003 00:00:00,278.074800838355,276.910680645292,279.238921031418
366657,1003,11,15,15-Nov-1003 00:00:00,279.077977278168,278.788547529008,279.367407027329
366687,1003,12,15,15-Dec-1003 00:00:00,279.713666286269,280.029848175104,279.397484397433
366718,1004,1,15,15-Jan-1004 00:00:00,280.172424468103,280.851644411432,279.493204524774
366749,1004,2,15,15-Feb-1004 00:00:00,280.553774711368,281.506114945454,279.601434477281
366778,1004,3,15,15-Mar-1004 00:00:00,280.894156500117,282.147100154679,279.641212845556
366809,1004,4,15,15-Apr-1004 00:00:00,281.133428978935,282.680422643495,279.586435314376
366839,1004,5,15,15-May-1004 00:00:00,281.076632532862,282.583682359539,279.569582706186
366870,1004,6,15,15-Jun-1004 00:00:00,280.344026657668,281.069429232305,279.618624083031
366900,1004,7,15,15-Jul-1004 00:00:00,278.704542347589,277.788449953979,279.620634741199
366931,1004,8,15,15-Aug-1004 00:00:00,277.102247170076,274.728194976394,279.476299363758
366962,1004,9,15,15-Sep-1004 00:00:00,277.062729020911,274.826291763741,279.299166278081
366992,1004,10,15,15-Oct-1004 00:00:00,278.099630100133,276.93550990707,279.263750293196
367023,1004,11,15,15-Nov-1004 00:00:00,279.103889195982,278.814459446822,279.393318945143
367053,1004,12,15,15-Dec-1004 00:00:00,279.740518316253,280.056700205088,279.424336427417
367084,1005,1,15,15-Jan-1005 00:00:00,280.200002866518,280.879222809847,279.520782923189
367115,1005,2,15,15-Feb-1005 00:00:00,280.581794534605,281.534134768691,279.629454300518
367143,1005,3,15,15-Mar-1005 00:00:00,280.922266094881,282.175209749443,279.66932244032
367174,1005,4,15,15-Apr-1005 00:00:00,281.161276591834,282.708270256394,279.614282927275
367204,1005,5,15,15-May-1005 00:00:00,281.103917960657,282.610967787334,279.596868133981
367235,1005,6,15,15-Jun-1005 00:00:00,280.370502646658,281.095905221295,279.645100072021
367265,1005,7,15,15-Jul-1005 00:00:00,278.730014593616,277.813922200006,279.646106987226
367296,1005,8,15,15-Aug-1005 00:00:00,277.126574318519,274.752522124837,279.500626512201
367327,1005,9,15,15-Sep-1005 00:00:00,277.085822666691,274.849385409521,279.322259923861
367357,1005,10,15,15-Oct-1005 00:00:00,278.121454787707,276.957334594644,279.28557498077
367388,1005,11,15,15-Nov-1005 00:00:00,279.124462419349,278.835032670189,279.41389216851
367418,1005,12,15,15-Dec-1005 00:00:00,279.759910518952,280.076092407788,279.443728630116
367449,1006,1,15,15-Jan-1006 00:00:00,280.218337441626,280.897557384955,279.539117498297
367480,1006,2,15,15-Feb-1006 00:00:00,280.599247824738,281.551588058824,279.646907590651
367508,1006,3,15,15-Mar-1006 00:00:00,280.939065492897,282.192009147459,279.686121838336
367539,1006,4,15,15-Apr-1006 00:00:00,281.17766025561,282.72465392017,279.630666591051
367569,1006,5,15,15-May-1006 00:00:00,281.120095838426,282.627145665103,279.61304601175
367600,1006,6,15,15-Jun-1006 00:00:00,280.386654840975,281.112057415612,279.661252266338
367630,1006,7,15,15-Jul-1006 00:00:00,278.746291361355,277.830198967745,279.662383754965
367661,1006,8,15,15-Aug-1006 00:00:00,277.143096070877,274.769043877195,279.517148264559
367692,1006,9,15,15-Sep-1006 00:00:00,277.102679969184,274.866242712014,279.339117226354
367722,1006,10,15,15-Oct-1006 00:00:00,278.138708360175,276.974588167112,279.302828553238
367753,1006,11,15,15-Nov-1006 00:00:00,279.142143135951,278.852713386791,279.431572885112
367783,1006,12,15,15-Dec-1006 00:00:00,279.778019408169,280.094201297004,279.461837519333
367814,1007,1,15,15-Jan-1007 00:00:00,280.23684568626,280.916065629589,279.557625742931
367845,1007,2,15,15-Feb-1007 00:00:00,280.618096761913,281.570436995999,279.665756527826
367873,1007,3,15,15-Mar-1007 00:00:00,280.958167193779,282.211110848341,279.705223539218
367904,1007,4,15,15-Apr-1007 00:00:00,281.196916450398,282.743910114958,279.649922785839
367934,1007,5,15,15-May-1007 00:00:00,281.139420892918,282.646470719595,279.632371066242
367965,1007,6,15,15-Jun-1007 00:00:00,280.405977167104,281.131379741741,279.680574592467
367995,1007,7,15,15-Jul-1007 00:00:00,278.765553417183,277.849461023573,279.681645810793
368026,1007,8,15,15-Aug-1007 00:00:00,277.162254360599,274.788202166917,279.536306554281
368057,1007,9,15,15-Sep-1007 00:00:00,277.121705043128,274.885267785958,279.358142300298
368087,1007,10,15,15-Oct-1007 00:00:00,278.1575848148,276.993464621737,279.321705007863
368118,1007,11,15,15-Nov-1007 00:00:00,279.160869613847,278.871439864687,279.450299363008
368148,1007,12,15,15-Dec-1007 00:00:00,279.796608598059,280.112790486894,279.480426709223
368179,1008,1,15,15-Jan-1008 00:00:00,280.255324322999,280.934544266328,279.57610437967
368210,1008,2,15,15-Feb-1008 00:00:00,280.636505626487,281.588845860573,279.6841653924
368239,1008,3,15,15-Mar-1008 00:00:00,280.976560977113,282.229504631675,279.723617322552
368270,1008,4,15,15-Apr-1008 00:00:00,281.215355960771,282.762349625331,279.668362296212
368300,1008,5,15,15-May-1008 00:00:00,281.157961001443,282.66501082812,279.650911174767
368331,1008,6,15,15-Jun-1008 00:00:00,280.424665756393,281.15006833103,279.699263181756
368361,1008,7,15,15-Jul-1008 00:00:00,278.78443138135,277.86833898774,279.70052377496
368392,1008,8,15,15-Aug-1008 00:00:00,277.181355605259,274.807303411577,279.555407798941
368423,1008,9,15,15-Sep-1008 00:00:00,277.141056485395,274.904619228225,279.377493742565
368453,1008,10,15,15-Oct-1008 00:00:00,278.17720638329,277.013086190227,279.341326576353
368484,1008,11,15,15-Nov-1008 00:00:00,279.180774248678,278.891344499518,279.470203997839
368514,1008,12,15,15-Dec-1008 00:00:00,279.816802250847,280.132984139682,279.500620362011
368545,1009,1,15,15-Jan-1009 00:00:00,280.275805956863,280.955025900192,279.596586013534
368576,1009,2,15,15-Feb-1009 00:00:00,280.657267216044,281.609607450131,279.704926981958
368604,1009,3,15,15-Mar-1009 00:00:00,280.997587542739,282.250531197301,279.744643888178
368635,1009,4,15,15-Apr-1009 00:00:00,281.236630751533,282.783624416093,279.689637086974
368665,1009,5,15,15-May-1009 00:00:00,281.179476459231,282.686526285908,279.672426632555
368696,1009,6,15,15-Jun-1009 00:00:00,280.446424932441,281.171827507078,279.721022357804
368726,1009,7,15,15-Jul-1009 00:00:00,278.806447936239,277.890355542629,279.722540329849
368757,1009,8,15,15-Aug-1009 00:00:00,277.203653808912,274.82960161523,279.577706002594
368788,1009,9,15,15-Sep-1009 00:00:00,277.163671217081,274.927233959911,279.400108474251
368818,1009,10,15,15-Oct-1009 00:00:00,278.200183131621,277.036062938558,279.364303324684
368849,1009,11,15,15-Nov-1009 00:00:00,279.204169111612,278.914739362452,279.493598860773
368879,1009,12,15,15-Dec-1009 00:00:00,279.840681935685,280.15686382452,279.524500046849
368910,1010,1,15,15-Jan-1010 00:00:00,280.300247780251,280.97946772358,279.621027836922
368941,1010,2,15,15-Feb-1010 00:00:00,280.682359103973,281.634699338059,279.730018869886
368969,1010,3,15,15-Mar-1010 00:00:00,281.02342801589,282.276371670452,279.770484361329
369000,1010,4,15,15-Apr-1010 00:00:00,281.263319109311,282.810312773871,279.716325444752
369030,1010,5,15,15-May-1010 00:00:00,281.207084848109,282.714134674786,279.700035021433
369061,1010,6,15,15-Jun-1010 00:00:00,280.474993352093,281.20039592673,279.749590777456
369091,1010,7,15,15-Jul-1010 00:00:00,278.83598423954,277.91989184593,279.75207663315
369122,1010,8,15,15-Aug-1010 00:00:00,277.234133701939,274.860081508257,279.608185895621
369153,1010,9,15,15-Sep-1010 00:00:00,277.195038259112,274.958601001942,279.431475516282
369183,1010,10,15,15-Oct-1010 00:00:00,278.232348735135,277.068228542072,279.396468928198
369214,1010,11,15,15-Nov-1010 00:00:00,279.237012542288,278.947582793128,279.526442291449
369244,1010,12,15,15-Dec-1010 00:00:00,279.874050312406,280.190232201241,279.55786842357
369275,1011,1,15,15-Jan-1011 00:00:00,280.3339560751,281.013176018429,279.654736131771
369306,1011,2,15,15-Feb-1011 00:00:00,280.716190142235,281.668530376321,279.763849908148
369334,1011,3,15,15-Mar-1011 00:00:00,281.057132480075,282.310076134637,279.804188825514
369365,1011,4,15,15-Apr-1011 00:00:00,281.296631807719,282.843625472279,279.74963814316
369395,1011,5,15,15-May-1011 00:00:00,281.239783207561,282.746833034238,279.732733380885
369426,1011,6,15,15-Jun-1011 00:00:00,280.506910772107,281.232313346744,279.78150819747
369456,1011,7,15,15-Jul-1011 00:00:00,278.86701009233,277.95091769872,279.78310248594
369487,1011,8,15,15-Aug-1011 00:00:00,277.264213332416,274.890161138734,279.638265526098
369518,1011,9,15,15-Sep-1011 00:00:00,277.224172984885,274.987735727715,279.460610242055
369548,1011,10,15,15-Oct-1011 00:00:00,278.26059584651,277.096475653447,279.424716039573
369579,1011,11,15,15-Nov-1011 00:00:00,279.264485302268,278.975055553108,279.553915051429
369609,1011,12,15,15-Dec-1011 00:00:00,279.900917956691,280.217099845526,279.584736067855
369640,1012,1,15,15-Jan-1012 00:00:00,280.360443812086,281.039663755415,279.681223868757
369671,1012,2,15,15-Feb-1012 00:00:00,280.742579153017,281.694919387103,279.79023891893
369700,1012,3,15,15-Mar-1012 00:00:00,281.083759918444,282.336703573006,279.830816263883
369731,1012,4,15,15-Apr-1012 00:00:00,281.323872862086,282.870866526646,279.776879197527
369761,1012,5,15,15-May-1012 00:00:00,281.267968492328,282.775018319005,279.760918665652
369792,1012,6,15,15-Jun-1012 00:00:00,280.53630215646,281.261704731097,279.810899581823
369822,1012,7,15,15-Jul-1012 00:00:00,278.89780069163,277.98170829802,279.81389308524
369853,1012,8,15,15-Aug-1012 00:00:00,277.2965275082,274.922475314518,279.670579701882
369884,1012,9,15,15-Sep-1012 00:00:00,277.258066344863,275.021629087693,279.494503602033
369914,1012,10,15,15-Oct-1012 00:00:00,278.296055244569,277.131935051506,279.460175437632
369945,1012,11,15,15-Nov-1012 00:00:00,279.30142883847,279.01199908931,279.590858587631
369975,1012,12,15,15-Dec-1012 00:00:00,279.939194977272,280.255376866108,279.623013088436
370006,1013,1,15,15-Jan-1013 00:00:00,280.399834909459,281.079054852788,279.72061496613
370037,1013,2,15,15-Feb-1013 00:00:00,280.782796165767,281.735136399853,279.83045593168
370065,1013,3,15,15-Mar-1013 00:00:00,281.124445931334,282.377389585896,279.871502276773
370096,1013,4,15,15-Apr-1013 00:00:00,281.364616375707,282.911610040267,279.817622711147
370126,1013,5,15,15-May-1013 00:00:00,281.308387494203,282.81543732088,279.801337667527
370157,1013,6,15,15-Jun-1013 00:00:00,280.576075476742,281.301478051379,279.850672902105
370187,1013,7,15,15-Jul-1013 00:00:00,278.936668072736,278.020575679126,279.852760466346
370218,1013,8,15,15-Aug-1013 00:00:00,277.334289604805,274.960237411123,279.708341798487
370249,1013,9,15,15-Sep-1013 00:00:00,277.294584723906,275.058147466736,279.531021981076
370279,1013,10,15,15-Oct-1013 00:00:00,278.331252385249,277.167132192186,279.495372578312
370310,1013,11,15,15-Nov-1013 00:00:00,279.335288132245,279.045858383085,279.624717881406
370340,1013,12,15,15-Dec-1013 00:00:00,279.971760727863,280.287942616699,279.655578839027
370371,1014,1,15,15-Jan-1014 00:00:00,280.431212332847,281.110432276176,279.751992389518
370402,1014,2,15,15-Feb-1014 00:00:00,280.813151390195,281.765491624281,279.860811156108
370430,1014,3,15,15-Mar-1014 00:00:00,281.154005997305,282.406949651867,279.901062342744
370461,1014,4,15,15-Apr-1014 00:00:00,281.393661510658,282.940655175218,279.846667846099
370491,1014,5,15,15-May-1014 00:00:00,281.337191991813,282.84424181849,279.830142165137
370522,1014,6,15,15-Jun-1014 00:00:00,280.604880037455,281.330282612092,279.879477462818
370552,1014,7,15,15-Jul-1014 00:00:00,278.965679628573,278.049587234963,279.881772022183
370583,1014,8,15,15-Aug-1014 00:00:00,277.363681319362,274.98962912568,279.737733513044
370614,1014,9,15,15-Sep-1014 00:00:00,277.324495992356,275.088058735186,279.560933249526
370644,1014,10,15,15-Oct-1014 00:00:00,278.361788834341,277.197668641278,279.525909027404
370675,1014,11,15,15-Nov-1014 00:00:00,279.366521620306,279.077091871146,279.655951369467
370705,1014,12,15,15-Dec-1014 00:00:00,280.003729344795,280.31991123363,279.687547455959
370736,1015,1,15,15-Jan-1015 00:00:00,280.463920400128,281.143140343457,279.784700456799
370767,1015,2,15,15-Feb-1015 00:00:00,280.84656946088,281.798909694966,279.894229226793
370795,1015,3,15,15-Mar-1015 00:00:00,281.188070856026,282.441014510588,279.935127201465
370826,1015,4,15,15-Apr-1015 00:00:00,281.428278506137,282.975272170697,279.881284841578
370856,1015,5,15,15-May-1015 00:00:00,281.372257558537,282.879307385214,279.865207731861
370887,1015,6,15,15-Jun-1015 00:00:00,280.640294365427,281.365696940064,279.91489179079
370917,1015,7,15,15-Jul-1015 00:00:00,279.001346808738,278.085254415128,279.917439202348
370948,1015,8,15,15-Aug-1015 00:00:00,277.399509343612,275.02545714993,279.773561537294
370979,1015,9,15,15-Sep-1015 00:00:00,277.360396753526,275.123959496356,279.596834010696
371009,1015,10,15,15-Oct-1015 00:00:00,278.39767812621,277.233557933147,279.561798319273
371040,1015,11,15,15-Nov-1015 00:00:00,279.402319137599,279.112889388439,279.69174888676
371070,1015,12,15,15-Dec-1015 00:00:00,280.039358683182,280.355540572018,279.723176794346
371101,1016,1,15,15-Jan-1016 00:00:00,280.499309056222,281.178528999551,279.820089112893
371132,1016,2,15,15-Feb-1016 00:00:00,280.881648832239,281.833989066325,279.929308598152
371161,1016,3,15,15-Mar-1016 00:00:00,281.222776241153,282.475719895715,279.969832586592
371192,1016,4,15,15-Apr-1016 00:00:00,281.462549442108,283.009543106668,279.915555777549
371222,1016,5,15,15-May-1016 00:00:00,281.406045112086,282.913094938763,279.89899528541
371253,1016,6,15,15-Jun-1016 00:00:00,280.673568019616,281.398970594253,279.948165444979
371283,1016,7,15,15-Jul-1016 00:00:00,279.034094724038,278.118002330428,279.950187117648
371314,1016,8,15,15-Aug-1016 00:00:00,277.431738357905,275.057686164223,279.805790551587
371345,1016,9,15,15-Sep-1016 00:00:00,277.392132382105,275.155695124935,279.628569639275
371375,1016,10,15,15-Oct-1016 00:00:00,278.428964561779,277.264844368716,279.593084754842
371406,1016,11,15,15-Nov-1016 00:00:00,279.43321925027,279.14378950111,279.722648999431
371436,1016,12,15,15-Dec-1016 00:00:00,280.069954020478,280.386135909314,279.753772131642
371467,1017,1,15,15-Jan-1017 00:00:00,280.529699843078,281.208919786407,279.850479899749
371498,1017,2,15,15-Feb-1017 00:00:00,280.911953970999,281.864294205086,279.959613736913
371526,1017,3,15,15-Mar-1017 00:00:00,281.253133311573,282.506076966135,280.000189657012
371557,1017,4,15,15-Apr-1017 00:00:00,281.493113645188,283.040107309748,279.946119980629
371587,1017,5,15,15-May-1017 00:00:00,281.436963949535,282.944013776212,279.929914122859
371618,1017,6,15,15-Jun-1017 00:00:00,280.704955035984,281.430357610621,279.979552461347
371648,1017,7,15,15-Jul-1017 00:00:00,279.066028262262,278.149935868652,279.982120655872
371679,1017,8,15,15-Aug-1017 00:00:00,277.46426155931,275.090209365628,279.838313752992
371710,1017,9,15,15-Sep-1017 00:00:00,277.425253186401,275.188815929231,279.661690443571
371740,1017,10,15,15-Oct-1017 00:00:00,278.462655707063,277.298535514,279.626775900126
371771,1017,11,15,15-Nov-1017 00:00:00,279.467418273027,279.177988523867,279.756848022188
371801,1017,12,15,15-Dec-1017 00:00:00,280.104563255579,280.420745144414,279.788381366743
371832,1018,1,15,15-Jan-1018 00:00:00,280.564586423781,281.24380636711,279.885366480452
371863,1018,2,15,15-Feb-1018 00:00:00,280.946949828948,281.899290063034,279.994609594862
371891,1018,3,15,15-Mar-1018 00:00:00,281.288035176799,282.540978831361,280.035091522238
371922,1018,4,15,15-Apr-1018 00:00:00,281.527683939602,283.074677604162,279.980690275042
371952,1018,5,15,15-May-1018 00:00:00,281.470963329516,282.978013156193,279.96391350284
371983,1018,6,15,15-Jun-1018 00:00:00,280.73818410828,281.463586682917,280.012781533643
372013,1018,7,15,15-Jul-1018 00:00:00,279.098330371711,278.182237978101,280.014422765321
372044,1018,8,15,15-Aug-1018 00:00:00,277.495522788837,275.121470595155,279.869574982519
372075,1018,9,15,15-Sep-1018 00:00:00,277.455402357018,275.218965099848,279.691839614188
372105,1018,10,15,15-Oct-1018 00:00:00,278.491664377871,277.327544184808,279.655784570934
372136,1018,11,15,15-Nov-1018 00:00:00,279.495300741215,279.205870992055,279.784730490376
372166,1018,12,15,15-Dec-1018 00:00:00,280.131376556424,280.447558445259,279.815194667588
372197,1019,1,15,15-Jan-1019 00:00:00,280.590430330647,281.269650273976,279.911210387318
372228,1019,2,15,15-Feb-1019 00:00:00,280.97196685329,281.924307087376,280.019626619203
372256,1019,3,15,15-Mar-1019 00:00:00,281.312410568155,282.565354222717,280.059466913594
372287,1019,4,15,15-Apr-1019 00:00:00,281.551645252897,283.098638917457,280.004651588338
372317,1019,5,15,15-May-1019 00:00:00,281.494754927053,283.00180475373,279.987705100377
372348,1019,6,15,15-Jun-1019 00:00:00,280.76202721902,281.487429793657,280.036624644383
372378,1019,7,15,15-Jul-1019 00:00:00,279.122419545189,278.206327151579,280.038511938799
372409,1019,8,15,15-Aug-1019 00:00:00,277.520025895162,275.14597370148,279.894078088844
372440,1019,9,15,15-Sep-1019 00:00:00,277.480460586874,275.244023329704,279.716897844044
372470,1019,10,15,15-Oct-1019 00:00:00,278.517392242517,277.353272049454,279.68151243558
372501,1019,11,15,15-Nov-1019 00:00:00,279.521786072482,279.232356323322,279.811215821643
372531,1019,12,15,15-Dec-1019 00:00:00,280.158680506718,280.474862395553,279.842498617882
372562,1020,1,15,15-Jan-1020 00:00:00,280.61858737295,281.297807316279,279.939367429621
372593,1020,2,15,15-Feb-1020 00:00:00,281.000984781155,281.953325015241,280.048644547068
372622,1020,3,15,15-Mar-1020 00:00:00,281.342270495712,282.595214150274,280.089326841151
372653,1020,4,15,15-Apr-1020 00:00:00,281.582301705548,283.129295370108,280.035308040989
372683,1020,5,15,15-May-1020 00:00:00,281.526144782401,283.033194609078,280.019094955725
372714,1020,6,15,15-Jun-1020 00:00:00,280.794086095526,281.519488670163,280.068683520889
372744,1020,7,15,15-Jul-1020 00:00:00,279.155083557984,278.238991164374,280.071175951594
372775,1020,8,15,15-Aug-1020 00:00:00,277.55323165605,275.179179462368,279.927283849732
372806,1020,9,15,15-Sep-1020 00:00:00,277.514145204332,275.277707947162,279.750582461502
372836,1020,10,15,15-Oct-1020 00:00:00,278.551493321692,277.387373128629,279.715613514755
372867,1020,11,15,15-Nov-1020 00:00:00,279.556241715194,279.266811966034,279.845671464355
372897,1020,12,15,15-Dec-1020 00:00:00,280.193429311458,280.509611200293,279.877247422622
372928,1021,1,15,15-Jan-1021 00:00:00,280.65356843488,281.332788378209,279.974348491551
372959,1021,2,15,15-Feb-1021 00:00:00,281.036137692111,281.988477926197,280.083797458024
372987,1021,3,15,15-Mar-1021 00:00:00,281.377535344202,282.630478998764,280.124591689641
373018,1021,4,15,15-Apr-1021 00:00:00,281.617619077328,283.164612741888,280.070625412769
373048,1021,5,15,15-May-1021 00:00:00,281.561457480516,283.068507307193,280.05440765384
373079,1021,6,15,15-Jun-1021 00:00:00,280.829344483927,281.554747058564,280.10394190929
373109,1021,7,15,15-Jul-1021 00:00:00,279.190246591993,278.274154198383,280.106338985603
373140,1021,8,15,15-Aug-1021 00:00:00,277.588266882358,275.214214688676,279.96231907604
373171,1021,9,15,15-Sep-1021 00:00:00,277.549028761,275.31259150383,279.78546601817
373201,1021,10,15,15-Oct-1021 00:00:00,278.586209938153,277.42208974509,279.750330131216
373232,1021,11,15,15-Nov-1021 00:00:00,279.59078471225,279.30135496309,279.880214461411
373262,1021,12,15,15-Dec-1021 00:00:00,280.227800601284,280.54398249012,279.911618712448
373293,1022,1,15,15-Jan-1022 00:00:00,280.687778521018,281.366998464347,280.008558577689
373324,1022,2,15,15-Feb-1022 00:00:00,281.070205669476,282.022545903562,280.117865435389
373352,1022,3,15,15-Mar-1022 00:00:00,281.411488899078,282.66443255364,280.158545244517
373383,1022,4,15,15-Apr-1022 00:00:00,281.651494486293,283.198488150853,280.104500821734
373413,1022,5,15,15-May-1022 00:00:00,281.595296560638,283.102346387315,280.088246733962
373444,1022,6,15,15-Jun-1022 00:00:00,280.863184152474,281.588586727111,280.137781577837
373474,1022,7,15,15-Jul-1022 00:00:00,279.224116595508,278.308024201898,280.140208989118
373505,1022,8,15,15-Aug-1022 00:00:00,277.622189796662,275.24813760298,279.996241990344
373536,1022,9,15,15-Sep-1022 00:00:00,277.583019991189,275.346582734019,279.819457248359
373566,1022,10,15,15-Oct-1022 00:00:00,278.620277718598,277.456157525535,279.784397911661
373597,1022,11,15,15-Nov-1022 00:00:00,279.624930106601,279.335500357441,279.914359855762
373627,1022,12,15,15-Dec-1022 00:00:00,280.262017502464,280.5781993913,279.945835613628
373658,1023,1,15,15-Jan-1023 00:00:00,280.722053651229,281.401273594558,280.0428337079
373689,1023,2,15,15-Feb-1023 00:00:00,281.104518580195,282.056858814281,280.152178346108
373717,1023,3,15,15-Mar-1023 00:00:00,281.445811971057,282.698755625619,280.192868316496
373748,1023,4,15,15-Apr-1023 00:00:00,281.685792929562,283.232786594122,280.138799265002
373778,1023,5,15,15-May-1023 00:00:00,281.629530990765,283.136580817442,280.122481164089
373809,1023,6,15,15-Jun-1023 00:00:00,280.897322637236,281.622725211873,280.171920062599
373839,1023,7,15,15-Jul-1023 00:00:00,279.258138231102,278.342045837492,280.174230624712
373870,1023,8,15,15-Aug-1023 00:00:00,277.656084709084,275.282032515402,280.030136902766
373901,1023,9,15,15-Sep-1023 00:00:00,277.616789336237,275.380352079067,279.853226593407
373931,1023,10,15,15-Oct-1023 00:00:00,278.653933681869,277.489813488806,279.818053874932
373962,1023,11,15,15-Nov-1023 00:00:00,279.658495903492,279.369066154332,279.947925652653
373992,1023,12,15,15-Dec-1023 00:00:00,280.295527378172,280.611709267008,279.979345489336
374023,1024,1,15,15-Jan-1024 00:00:00,280.755552880752,281.434772824081,280.076332937423
374054,1024,2,15,15-Feb-1024 00:00:00,281.13806346833,282.090403702416,280.185723234243
374083,1024,3,15,15-Mar-1024 00:00:00,281.479469852403,282.732413506965,280.226526197842
374114,1024,4,15,15-Apr-1024 00:00:00,281.719642168517,283.266635833077,280.172648503957
374144,1024,5,15,15-May-1024 00:00:00,281.663658219511,283.170708046188,280.156608392835
374175,1024,6,15,15-Jun-1024 00:00:00,280.931805859426,281.657208434063,280.206403284789
374205,1024,7,15,15-Jul-1024 00:00:00,279.293040339822,278.376947946212,280.209132733432
374236,1024,8,15,15-Aug-1024 00:00:00,277.691453470316,275.317401276634,280.065505663998
374267,1024,9,15,15-Sep-1024 00:00:00,277.652657388863,275.416220131693,279.889094646033
374297,1024,10,15,15-Oct-1024 00:00:00,278.690318537669,277.526198344606,279.854438730732
374328,1024,11,15,15-Nov-1024 00:00:00,279.695399947142,279.405970197982,279.984829696303
374358,1024,12,15,15-Dec-1024 00:00:00,280.332937867248,280.649119756084,280.016755978412
374389,1025,1,15,15-Jan-1025 00:00:00,280.793441945727,281.472661889056,280.114222002398
374420,1025,2,15,15-Feb-1025 00:00:00,281.176388112575,282.128728346661,280.224047878488
374448,1025,3,15,15-Mar-1025 00:00:00,281.518171952186,282.771115606748,280.265228297625
374479,1025,4,15,15-Apr-1025 00:00:00,281.758648473006,283.305642137566,280.211654808447
374509,1025,5,15,15-May-1025 00:00:00,281.702882361734,283.209932188411,280.195832535058
374540,1025,6,15,15-Jun-1025 00:00:00,280.971163907031,281.696566481668,280.245761332394
374570,1025,7,15,15-Jul-1025 00:00:00,279.332458140006,278.416365746396,280.248550533616
374601,1025,8,15,15-Aug-1025 00:00:00,277.730866698204,275.356814504522,280.104918891886
374632,1025,9,15,15-Sep-1025 00:00:00,277.69201154751,275.45557429034,279.92844880468
374662,1025,10,15,15-Oct-1025 00:00:00,278.729568958056,277.565448764993,279.893689151119
374693,1025,11,15,15-Nov-1025 00:00:00,279.734511788184,279.445082039024,280.023941537345
374723,1025,12,15,15-Dec-1025 00:00:00,280.371886115784,280.688068004619,280.055704226948
374754,1026,1,15,15-Jan-1026 00:00:00,280.832211416528,281.511431359857,280.152991473199
374785,1026,2,15,15-Feb-1026 00:00:00,281.21497344834,282.167313682426,280.262633214253
374813,1026,3,15,15-Mar-1026 00:00:00,281.556577623543,282.809521278105,280.303633968982
374844,1026,4,15,15-Apr-1026 00:00:00,281.796888778512,283.343882443072,280.249895113953
374874,1026,5,15,15-May-1026 00:00:00,281.740980544962,283.248030371639,280.233930718286
374905,1026,6,15,15-Jun-1026 00:00:00,281.009142948495,281.734545523132,280.283740373858
374935,1026,7,15,15-Jul-1026 00:00:00,279.370335214183,278.454242820573,280.286427607793
374966,1026,8,15,15-Aug-1026 00:00:00,277.768653093136,275.394600899454,280.142705286818
374997,1026,9,15,15-Sep-1026 00:00:00,277.729712664798,275.493275407628,279.966149921968
375027,1026,10,15,15-Oct-1026 00:00:00,278.767184312867,277.603064119804,279.93130450593
375058,1026,11,15,15-Nov-1026 00:00:00,279.772035009244,279.482605260084,280.061464758405
